ticker,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,trailingPE,currentPrice,fiftyTwoWeekLow,fiftyTwoWeekHigh,Total Assets,Current Liabilities,EBIT,Operating Income,ttm_latest,percento52weekhigh,percento52weeklow
1416.HK,2024-09-01,Engineering & Construction,Industrials,26783000.0,0.033,0.01778,5.2000003,0.052,0.042,0.118,98834000.0,46328000.0,3415000.0,2027000.0,2024-02-29,-126.92,19.23
1418.HK,2024-09-01,"Furnishings, Fixtures & Appliances",Consumer Cyclical,737253440.0,0.204,0.02643,3.5333333,0.212,0.053,0.228,2406144000.0,1267106000.0,172397000.0,139331000.0,2023-12-31,-7.55,75.0
1420.HK,2024-09-01,Engineering & Construction,Industrials,134617584.0,0.025,0.03297,4.0,0.08,0.045,0.113,121685000.0,26075000.0,4794000.0,2299000.0,2023-12-31,-41.25,43.75
1425.HK,2024-09-01,Apparel Manufacturing,Consumer Cyclical,213100992.0,0.373,0.15744,3.7857141,0.53,0.51,0.73,940413000.0,195083000.0,234654000.0,233803000.0,2023-12-31,-37.74,3.77
1428.HK,2024-09-01,Capital Markets,Financial Services,6046801408.0,0.29,0.56956,4.7575755,1.57,1.24,1.96,7729370000.0,5985803000.0,806397000.0,579774000.0,2023-03-31,-24.84,21.02
1432.HK,2024-09-01,Farm Products,Consumer Defensive,3732314624.0,0.064,-0.02446,18.300001,0.183,0.171,0.345,8516911000.0,3022247000.0,150790000.0,840891000.0,2023-12-31,-88.52,6.56
1442.HK,2024-09-01,Integrated Freight & Logistics,Industrials,832401984.0,0.02,0.04892,16.25,0.325,0.241,1.38,654186000.0,131367000.0,36760000.0,36209000.0,2023-12-31,-324.62,25.85
1443.HK,2024-09-01,Restaurants,Consumer Cyclical,946686976.0,0.094,0.027420001,3.7,0.148,0.118,0.25,1274465000.0,736809000.0,43939000.0,209907000.0,2024-03-31,-68.92,20.27
1447.HK,2024-09-01,Engineering & Construction,Industrials,356154880.0,0.539,0.0063899998,8.428571,0.59,0.465,0.7,1941936000.0,1551097000.0,39895000.0,34866000.0,2023-12-31,-18.64,21.19
1448.HK,2024-09-01,Personal Services,Consumer Cyclical,6582132224.0,1.499,0.28379,10.421053,3.96,3.9,6.03,8667787000.0,1258186000.0,1438946000.0,1401988000.0,2023-12-31,-52.27,1.52
1449.HK,2024-09-01,Education & Training Services,Consumer Defensive,979214080.0,0.502,0.15322,3.857143,0.27,0.246,0.46,2195835000.0,717621000.0,64517000.0,65084000.0,2023-08-31,-70.37,8.89
1450.HK,2024-09-01,Software—Application,Technology,1942363264.0,0.15,0.12689,10.692308,1.39,1.01,1.95,754587000.0,408185000.0,153766000.0,135826000.0,2023-12-31,-40.29,27.34
1451.HK,2024-09-01,Packaging & Containers,Consumer Cyclical,76686000.0,0.657,0.087340005,7.692308,1.0,0.51,1.14,255142000.0,40590000.0,24662000.0,28425000.0,2023-12-31,-14.0,49.0
1458.HK,2024-09-01,Packaged Foods,Consumer Defensive,2326065664.0,0.645,0.01806,30.0,1.5,1.4,2.97,4893259000.0,684184000.0,237789000.0,150960000.0,2023-12-31,-98.0,6.67
1459.HK,2024-09-01,Engineering & Construction,Industrials,681912192.0,0.243,-0.00071000005,16.0,0.32,0.255,0.55,6825376000.0,5047602000.0,48132000.0,176797000.0,2023-12-31,-71.88,20.31
1470.HK,2024-09-01,Luxury Goods,Consumer Cyclical,18799000.0,0.082,0.01783,Infinity,0.047,0.03,0.083,201597000.0,184744000.0,2592000.0,2238000.0,2023-04-30,-76.6,36.17
1471.HK,2024-09-01,Insurance Brokers,Financial Services,428962112.0,2.048,0.22929001,19.09375,6.11,5.28,7.85,389952000.0,26733000.0,48225000.0,38964000.0,2023-12-31,-28.48,13.58
1475.HK,2024-09-01,Packaged Foods,Consumer Defensive,2986852864.0,1.479,0.08801,13.83871,4.29,4.02,6.25,4683733000.0,896185000.0,457235000.0,486093000.0,2023-12-31,-45.69,6.29
1478.HK,2024-09-01,Electronic Components,Technology,5841337856.0,3.323,0.01197,29.6875,4.75,2.48,5.25,14942750000.0,9666482000.0,239460000.0,83033000.0,2023-12-31,-10.53,47.79
1489.HK,2024-09-01,Engineering & Construction,Industrials,412628992.0,0.083,0.03259,24.75,0.495,0.385,0.82,384588000.0,58083000.0,22874000.0,21212000.0,2024-03-31,-65.66,22.22
1496.HK,2024-09-01,Rental & Leasing Services,Industrials,34547000.0,0.108,0.05954,9.900001,0.099,0.088,0.148,339426000.0,89008000.0,15122000.0,11120000.0,2024-03-31,-49.49,11.11
1497.HK,2024-09-01,Packaged Foods,Consumer Defensive,6816314880.0,0.846,0.07635,39.45946,14.6,6.85,15.34,1469993000.0,560120000.0,276245000.0,272986000.0,2023-12-31,-5.07,53.08
1501.HK,2024-09-01,Medical Instruments & Supplies,Healthcare,4576215040.0,2.087,0.21914,24.776785,27.75,24.65,29.4,2029626000.0,316829000.0,178322000.0,161462000.0,2023-12-31,-5.95,11.17
1513.HK,2024-09-01,Drug Manufacturers—Specialty & Generic,Healthcare,16079234048.0,12.515,0.16553,10.553191,24.8,21.5,29.9,25044827127.75,8087137474.74,2484752469.36,2430712059.3,2023-12-31,-20.56,13.31
1515.HK,2024-09-01,Medical Care Facilities,Healthcare,6633775616.0,1.021,0.02948,14.2,3.55,3.06,5.84,13654192000.0,5207373000.0,607783000.0,962785000.0,2023-12-31,-64.51,13.8
1518.HK,2024-09-01,Medical Care Facilities,Healthcare,201607600.0,0.687,0.09246001,4.2105265,0.8,0.53,1.25,944393000.0,335977000.0,174202000.0,204959000.0,2023-12-31,-56.25,33.75
1521.HK,2024-09-01,Biotechnology,Healthcare,1327621376.0,0.021,0.023459999,30.000002,0.6,0.6,2.37,571869000.0,99580000.0,21649000.0,20447000.0,2023-12-31,-295.0,0.0
1522.HK,2024-09-01,Information Technology Services,Technology,437645312.0,0.322,0.10954001,3.0,0.27,0.22,0.325,4508683000.0,1560588000.0,214349000.0,183382000.0,2023-12-31,-20.37,18.52
1523.HK,2024-09-01,Communication Equipment,Technology,4245647616.0,0.049,0.32619998,15.6,3.9,1.88,4.49,85275000.0,27242000.0,33299000.0,32033000.0,2023-12-31,-15.13,51.79
1525.HK,2024-09-01,Education & Training Services,Consumer Defensive,1081742464.0,2.141,0.30473,3.734177,2.95,2.85,4.36,3802502000.0,936893000.0,404139000.0,394532000.0,2023-12-31,-47.8,3.39
1526.HK,2024-09-01,Medical Care Facilities,Healthcare,3609196800.0,0.369,0.11071,4.8,1.2,0.76,1.35,4637755000.0,2165228000.0,672750000.0,659183000.0,2023-12-31,-12.5,36.67
1530.HK,2024-09-01,Biotechnology,Healthcare,15648126976.0,2.38,0.19695,8.189189,6.06,4.91,7.69,23625028000.0,3727610000.0,2190755000.0,2458371000.0,2023-12-31,-26.9,18.98
1540.HK,2024-09-01,Specialty Business Services,Industrials,139058240.0,0.189,0.066300005,6.214286,0.435,0.38,0.54,402807000.0,95786000.0,48480000.0,44251000.0,2023-12-31,-24.14,12.64
1545.HK,2024-09-01,Specialty Retail,Consumer Cyclical,157890000.0,0.014,0.03336,7.0,0.07,0.059,0.088,86917000.0,18843000.0,5452000.0,4301000.0,2023-12-31,-25.71,15.71
1547.HK,2024-09-01,Engineering & Construction,Industrials,239070000.0,0.028,0.00066,Infinity,0.225,0.135,0.285,420934000.0,201856000.0,6989000.0,16212000.0,2024-03-31,-26.67,40.0
1549.HK,2024-09-01,Marine Shipping,Industrials,26512000.0,0.077,0.00131,Infinity,0.063,0.061,0.126,354039000.0,138645000.0,3558000.0,1872000.0,2023-12-31,-100.0,3.17
1552.HK,2024-09-01,Engineering & Construction,Industrials,39160696.0,0.072,0.0058,10.5,0.105,0.09,0.184,132506315.0,91916703.0,2639347.0,1440681.0,2023-12-31,-75.24,14.29
1553.HK,2024-09-01,Steel,Basic Materials,503550016.0,0.208,0.07017,3.0731707,1.26,0.95,1.44,1695301000.0,615879000.0,180016000.0,185798000.0,2023-12-31,-14.29,24.6
1558.HK,2024-09-01,Drug Manufacturers—Specialty & Generic,Healthcare,9645508608.0,1.924,0.31656,4.8390245,9.92,6.14,13.3,12744329000.0,4332220000.0,2354169000.0,2877598000.0,2023-12-31,-34.07,38.1
1565.HK,2024-09-01,Education & Training Services,Consumer Defensive,2630579200.0,0.171,0.046129998,30.000002,0.3,0.103,0.335,4535263000.0,1755561000.0,153990000.0,147381000.0,2023-08-31,-11.67,65.67
1571.HK,2024-09-01,Auto Parts,Consumer Cyclical,2621785344.0,0.975,0.2059,4.7260275,3.45,2.48,3.46,4432316000.0,819415000.0,758424000.0,667059000.0,2023-12-31,-0.29,28.12
1576.HK,2024-09-01,Infrastructure Operations,Industrials,12715611136.0,0.472,0.07003,7.888889,2.13,1.89,2.4,14507032000.0,1722537000.0,781875000.0,703311000.0,2023-12-31,-12.68,11.27
1579.HK,2024-09-01,Packaged Foods,Consumer Defensive,9718617088.0,1.994,0.124359995,12.857142,11.7,9.24,18.82,6054438000.0,816711000.0,1268458000.0,1174848000.0,2023-12-31,-60.85,21.03
1581.HK,2024-09-01,Rental & Leasing Services,Industrials,185879008.0,0.096,0.03051,1.8799999,0.094,0.085,0.245,597266000.0,278283000.0,38546000.0,34357000.0,2024-03-31,-160.64,9.57
1582.HK,2024-09-01,Engineering & Construction,Industrials,555305984.0,0.855,0.0115600005,4.0833335,0.49,0.365,0.53,4131355000.0,3403201000.0,137550000.0,125646000.0,2023-12-31,-8.16,25.51
1585.HK,2024-09-01,Auto Manufacturers,Consumer Cyclical,24324343808.0,3.557,0.07737,12.087912,11.0,9.0,16.46,25660098000.0,16396290000.0,3064193000.0,2646902000.0,2023-12-31,-49.64,18.18
1586.HK,2024-09-01,Specialty Business Services,Industrials,728452864.0,0.448,0.06742,9.285714,1.3,1.081818,1.590909,894535000.0,276962000.0,162683000.0,201452000.0,2023-12-31,-22.38,16.78
1587.HK,2024-09-01,Food Distribution,Consumer Defensive,186904000.0,0.26,0.04354,13.833333,0.415,0.36,0.61,593654000.0,102736000.0,33220000.0,40701000.0,2023-12-31,-46.99,13.25
1593.HK,2024-09-01,Education & Training Services,Consumer Defensive,3781041920.0,0.126,-0.00262,Infinity,1.47,1.4,1.99,4126188000.0,1410236000.0,111467000.0,114228000.0,2023-08-31,-35.37,4.76
1596.HK,2024-09-01,Railroads,Industrials,2363657728.0,0.274,0.03574,36.285713,2.54,2.36,4.6,3439192406.28,805209933.53,68791087.57,136704386.05,2023-12-31,-81.1,7.09
1598.HK,2024-09-01,Education & Training Services,Consumer Defensive,1010580416.0,0.094,0.079450004,3.2000003,0.128,0.12,0.305,2322749000.0,989556000.0,81547000.0,71589000.0,2023-12-31,-138.28,6.25
1599.HK,2024-09-01,Engineering & Construction,Industrials,5315645440.0,1.77,0.08135,2.0985916,1.49,1.43,2.24,24849539000.0,11997939000.0,1308601000.0,835907000.0,2023-12-31,-50.34,4.03
1600.HK,2024-09-01,Utilities—Regulated Gas,Utilities,9702474752.0,1.575,0.05598,7.2083335,3.46,3.08,5.67,15690524000.0,5703566000.0,1107267000.0,1148660000.0,2023-12-31,-63.87,10.98
1606.HK,2024-09-01,Rental & Leasing Services,Industrials,289817100288.0,5.559,0.26726,3.6857142,1.29,1.09,2.49,409694903000.0,261558518000.0,15781187000.0,14532780000.0,2023-12-31,-93.02,15.5
1612.HK,2024-09-01,Medical Devices,Healthcare,145206624.0,0.255,0.086739995,4.3,0.43,0.32,0.495,786609000.0,236627000.0,68597000.0,67255000.0,2023-12-31,-15.12,25.58
1618.HK,2024-09-01,Engineering & Construction,Industrials,108521234432.0,2.297,0.00936,6.85,1.37,1.34,1.82,661602236000.0,448818443000.0,16408082000.0,24792564000.0,2023-12-31,-32.85,2.19
1620.HK,2024-09-01,Travel Services,Consumer Cyclical,10673000.0,0.022,0.028180001,Infinity,0.051,0.035,0.18,141804000.0,87216000.0,5398000.0,6075000.0,2023-12-31,-252.94,31.37
1621.HK,2024-09-01,Oil & Gas Refining & Marketing,Energy,59770000.0,0.04,0.010620001,3.25,0.065,0.059,0.099,273170000.0,49772000.0,22792000.0,19986000.0,2024-03-31,-52.31,9.23
1626.HK,2024-09-01,Packaging & Containers,Consumer Cyclical,1746107008.0,0.601,0.055630002,16.833332,3.03,2.84,5.58,1465240000.0,903355000.0,169719000.0,175206000.0,2023-12-31,-84.16,6.27
1629.HK,2024-09-01,Packaging & Containers,Consumer Cyclical,56789384.0,0.207,0.14403,4.1000004,0.123,0.12,0.229,446888000.0,76572000.0,15972000.0,14606000.0,2023-12-31,-86.18,2.44
1631.HK,2024-09-01,Specialty Business Services,Industrials,57453000.0,0.192,0.062030002,0.052173913,0.24,0.172,0.4,104225000.0,30578000.0,14503000.0,12702000.0,2023-12-31,-66.67,28.33
1633.HK,2024-09-01,Engineering & Construction,Industrials,164917248.0,0.025,0.01186,9.900001,0.099,0.064,0.24,356317000.0,171414000.0,9808000.0,6424000.0,2024-03-31,-142.42,35.35
1647.HK,2024-09-01,Engineering & Construction,Industrials,42686600.0,0.017,0.02614,5.2000003,0.052,0.045,0.101,73897021.0,14300292.0,2500813.0,2972734.0,2024-03-31,-94.23,13.46
1650.HK,2024-09-01,Specialty Business Services,Industrials,196936272.0,0.008,0.020299999,Infinity,0.104,0.055,0.182,44475000.0,11676000.0,755000.0,348000.0,2023-12-31,-75.0,47.12
1651.HK,2024-09-01,Tools & Accessories,Industrials,2585491456.0,2.943,0.15385,7.0869565,9.78,7.62,10.6,3632235000.0,806208000.0,703727000.0,681776000.0,2024-03-31,-8.38,22.09
1653.HK,2024-09-01,Building Products & Equipment,Industrials,157320368.0,0.25,0.01765,34.5,0.345,0.243,0.51,316992000.0,171958000.0,10061000.0,9996000.0,2024-03-31,-47.83,29.57
1655.HK,2024-09-01,Gambling,Consumer Cyclical,5549199872.0,5.343,0.66667,0.31860462,0.137,0.135,0.84,18266000000.0,3082000000.0,3363000000.0,542000000.0,2023-06-30,-513.14,1.46
1656.HK,2024-09-01,Engineering & Construction,Industrials,817220352.0,0.138,0.01201,29.166668,1.75,1.55,2.44,400439000.0,98146000.0,23264000.0,24701000.0,2023-12-31,-39.43,11.43
1662.HK,2024-09-01,Engineering & Construction,Industrials,996608000.0,0.359,0.026530001,39.75,1.59,0.96,1.94,1075603000.0,280955000.0,33453000.0,15499000.0,2024-03-31,-22.01,39.62
1663.HK,2024-09-01,Real Estate Services,Real Estate,964633984.0,0.075,0.05883,5.1,0.102,0.099,0.175,4259027000.0,1586061000.0,156220000.0,182345000.0,2024-03-31,-71.57,2.94
1665.HK,2024-09-01,Specialty Industrial Machinery,Industrials,1236994944.0,0.148,0.19233999,6.7000003,0.67,0.6,1.09,1159041000.0,301582000.0,143107000.0,125874000.0,2023-12-31,-62.69,10.45
1666.HK,2024-09-01,Drug Manufacturers—General,Healthcare,6478818816.0,3.309,0.08713,8.981818,4.94,4.66,7.03,13507742000.0,2238885000.0,1211731000.0,1133300000.0,2023-12-31,-42.31,5.67
1671.HK,2024-09-01,Utilities—Independent Power Producers,Utilities,532874784.0,0.839,0.00166,42.0,0.42,0.385,0.6,1089093000.0,392149000.0,16571000.0,18220000.0,2023-12-31,-42.86,8.33
1675.HK,2024-09-01,Software—Application,Technology,3451181312.0,1.668,0.03391,16.741936,5.19,4.46,9.75,11284532000.0,4289824000.0,650562000.0,982092000.0,2023-12-31,-87.86,14.07
1681.HK,2024-09-01,Drug Manufacturers—Specialty & Generic,Healthcare,1809124864.0,4.468,0.30537,5.061947,5.72,4.31,7.16,5507994000.0,1494996000.0,884967000.0,822630000.0,2023-12-31,-25.17,24.65
1685.HK,2024-09-01,Industrial Distribution,Industrials,418723040.0,0.067,0.04935,3.625,0.145,0.132,0.6,1487543000.0,1021785000.0,63012000.0,48743000.0,2023-12-31,-313.79,8.97
1686.HK,2024-09-01,Real Estate Services,Real Estate,29744896000.0,0.123,0.33933,15.272727,3.36,2.38,3.68,20777612000.0,2049000000.0,1163074000.0,1166700000.0,2023-06-30,-9.52,29.17
1690.HK,2024-09-01,Engineering & Construction,Industrials,47583556.0,0.055,0.020769998,Infinity,0.074,0.059,0.085,296941000.0,143588000.0,9125000.0,7647000.0,2023-12-31,-14.86,20.27
1691.HK,2024-09-01,"Furnishings, Fixtures & Appliances",Consumer Cyclical,5003020288.0,0.112,0.01608,12.75,1.53,1.01,1.79,1403291000.0,694758000.0,98554000.0,24202000.0,2023-12-31,-16.99,33.99
1692.HK,2024-09-01,Consumer Electronics,Technology,830432000.0,0.437,0.13677,11.173913,2.57,2.31,3.48,477348000.0,129171000.0,149347000.0,134332000.0,2023-12-31,-35.41,10.12
1696.HK,2024-09-01,Medical Devices,Healthcare,1496813312.0,0.151,0.06608,8.230769,3.21,2.75,7.74,613502000.0,88250000.0,39194000.0,42059000.0,2023-12-31,-141.12,14.33
1698.HK,2024-09-01,Internet Content & Information,Communication Services,110824620032.0,7.95,0.20365,21.314432,41.35,23.85,62.5,75536000000.0,12014000000.0,6169000000.0,4972000000.0,2023-12-31,-51.15,42.32
1701.HK,2024-09-01,Travel Services,Consumer Cyclical,155904992.0,0.044,0.09629,13.900001,0.139,0.112,0.189,223746000.0,51494000.0,13185000.0,5685000.0,2023-12-31,-35.97,19.42
1702.HK,2024-09-01,Chemicals,Basic Materials,431152480.0,1.285,0.06508,5.189189,1.92,1.5,2.69,2101211000.0,294146000.0,270598000.0,261406000.0,2023-12-31,-40.1,21.87
1705.HK,2024-09-01,Food Distribution,Consumer Defensive,166464992.0,0.127,0.06452,4.8125,0.385,0.265,0.48,267254000.0,79287000.0,44620000.0,41489000.0,2024-03-31,-24.68,31.17
1709.HK,2024-09-01,Financial Conglomerates,Financial Services,5679584256.0,0.142,0.55417,57.285717,4.01,2.91,5.35,1076432000.0,342354000.0,120832000.0,9979000.0,2024-03-31,-33.42,27.43
1710.HK,2024-09-01,Electrical Equipment & Parts,Industrials,193306944.0,0.104,-0.00045000002,3.4,0.17,0.163,0.32,682770000.0,172866000.0,63737000.0,54281000.0,2023-12-31,-88.24,4.12
1712.HK,2024-09-01,Gold,Basic Materials,235970448.0,0.149,0.122959994,6.8333335,1.64,1.22,2.1,108315000.0,12214000.0,7534000.0,309000.0,2023-12-31,-28.05,25.61
1713.HK,2024-09-01,Utilities—Renewable,Utilities,2239626496.0,0.506,0.075890005,5.472222,1.97,1.51,2.29,6324835385.59,1907037764.47,424464259.25,436244697.88,2023-12-31,-16.24,23.35
1717.HK,2024-09-01,Packaged Foods,Consumer Defensive,3695941120.0,1.228,0.0179,23.375,1.87,1.8,3.3,10033758000.0,4090259000.0,252720000.0,357584000.0,2023-12-31,-76.47,3.74
1719.HK,2024-09-01,Marine Shipping,Industrials,1543532032.0,0.039,0.053239997,71.0,0.71,0.57,1.11,1491217000.0,384421000.0,38880000.0,26543000.0,2023-12-31,-56.34,19.72
1720.HK,2024-09-01,Communication Equipment,Technology,243605792.0,0.189,0.012999999,5.1,0.051,0.042,0.079,1165242000.0,469038000.0,27757000.0,24646000.0,2023-12-31,-54.9,17.65
1723.HK,2024-09-01,Telecom Services,Communication Services,42162000.0,0.175,0.05881,6.625,0.265,0.141,0.37,138744000.0,12698000.0,17669000.0,15144000.0,2024-03-31,-39.62,46.79
1727.HK,2024-09-01,Engineering & Construction,Industrials,887064448.0,3.496,0.00614,4.7272725,0.52,0.425,0.77,64885597000.0,55795695000.0,574777000.0,1024522000.0,2023-12-31,-48.08,18.27
1729.HK,2024-09-01,Electrical Equipment & Parts,Industrials,9018418176.0,0.544,0.05742,0.35469314,3.93,1.0,3.95,6106964000.0,4270635000.0,312061000.0,317790000.0,2023-03-31,-0.51,74.55
1730.HK,2024-09-01,Real Estate Services,Real Estate,1048217344.0,0.111,0.32521,7.8333335,1.88,1.65,2.05,554073000.0,96880000.0,31878000.0,21251000.0,2023-09-30,-9.04,12.23
1731.HK,2024-09-01,Footwear & Accessories,Consumer Cyclical,751681024.0,0.062,0.10679,4.294118,0.73,0.59,0.8,195692000.0,43158000.0,16164000.0,15312000.0,2023-12-31,-9.59,19.18
1732.HK,2024-09-01,Integrated Freight & Logistics,Industrials,100557000.0,0.044,0.0623,6.3500004,0.127,0.117,0.255,221860000.0,20535000.0,17845000.0,17764000.0,2023-12-31,-100.79,7.87
1733.HK,2024-09-01,Thermal Coal,Energy,3026468608.0,1.4,0.04915,1.8481013,1.46,1.29,1.93,17814465000.0,8358463000.0,2764314000.0,2601734000.0,2023-12-31,-32.19,11.64
1735.HK,2024-09-01,Engineering & Construction,Industrials,42280599552.0,0.035,0.01646,483.5,9.67,3.96,9.85,3496284000.0,1888329000.0,108043000.0,84408000.0,2023-12-31,-1.86,59.05
1737.HK,2024-09-01,Integrated Freight & Logistics,Industrials,30692000.0,0.106,0.027139999,6.3,0.126,0.095,0.14,310347000.0,83501000.0,22527000.0,19583000.0,2024-03-31,-11.11,24.6
1742.HK,2024-09-01,Engineering & Construction,Industrials,43674000.0,0.028,0.0091699995,4.4,0.044,0.031,0.07,180019000.0,74877000.0,4864000.0,8007000.0,2023-10-31,-59.09,29.55
1745.HK,2024-09-01,Travel Services,Consumer Cyclical,435081248.0,0.095,0.22780001,3.4,0.34,0.3,0.75,1038318000.0,120074000.0,181705000.0,173550000.0,2023-12-31,-120.59,11.76
1748.HK,2024-09-01,Marine Shipping,Industrials,1720334976.0,0.078,0.23093,16.208334,3.89,2.295,7.2,187723000.0,15572000.0,13964000.0,12195000.0,2023-12-31,-85.09,41.0
1749.HK,2024-09-01,Apparel Manufacturing,Consumer Cyclical,176883168.0,0.572,0.03234,2.7142856,0.76,0.38,0.99,726389551.0,450911497.0,47153071.0,50653839.0,2023-12-31,-30.26,50.0
1750.HK,2024-09-01,Electrical Equipment & Parts,Industrials,6576000.0,0.029,0.04196,Infinity,0.03,0.025,0.038,204040000.0,33505000.0,8336000.0,5609000.0,2023-12-31,-26.67,16.67
1751.HK,2024-09-01,Engineering & Construction,Industrials,132740800.0,0.035,0.048210002,24.500002,0.49,0.35,0.99,71463000.0,43491000.0,2430000.0,1050000.0,2023-12-31,-102.04,28.57
1752.HK,2024-09-01,Education & Training Services,Consumer Defensive,90328272.0,0.019,0.07746,Infinity,0.051,0.033,0.089,76239000.0,14370000.0,2576000.0,1915000.0,2023-06-30,-74.51,35.29
1756.HK,2024-09-01,Education & Training Services,Consumer Defensive,2513595904.0,0.354,0.33853,1.4722221,0.53,0.5,0.77,7274639000.0,1720722000.0,496792000.0,460429000.0,2023-08-31,-45.28,5.66
1759.HK,2024-09-01,Specialty Retail,Consumer Cyclical,9158268928.0,0.011,0.00254,13.0,0.52,0.27,0.99,955892000.0,544728000.0,25201000.0,11549000.0,2023-12-31,-90.38,48.08
1760.HK,2024-09-01,Auto Parts,Consumer Cyclical,2522265088.0,0.673,0.04336,4.615385,1.2,1.17,3.6,5543352000.0,2898813000.0,402246000.0,382548000.0,2023-12-31,-200.0,2.5
1762.HK,2024-09-01,Advertising Agencies,Communication Services,31907040.0,0.352,0.00738,9.900001,0.099,0.07,0.218,1973730000.0,563893000.0,44621000.0,73762000.0,2023-12-31,-120.2,29.29
1763.HK,2024-09-01,Medical Devices,Healthcare,4540095488.0,9.193,0.055910002,8.204724,10.42,9.03,13.76,13191710000.0,4253921000.0,958579000.0,804532000.0,2023-12-31,-32.05,13.34
1765.HK,2024-09-01,Education & Training Services,Consumer Defensive,5460163584.0,0.317,0.00151,Infinity,0.207,0.18,0.53,22301405000.0,9410981000.0,654404000.0,857789000.0,2023-08-31,-156.04,13.04
1766.HK,2024-09-01,Railroads,Industrials,137455370240.0,2.101,0.05254,9.854167,4.73,3.1,5.33,471791735000.0,250407506000.0,16445553000.0,15595784000.0,2023-12-31,-12.68,34.46
1767.HK,2024-09-01,Packaged Foods,Consumer Defensive,151838944.0,0.036,0.08786,6.2000003,0.186,0.142,0.25,83967327.0,8340775.0,6998478.0,6621181.0,2023-12-31,-34.41,23.66
1769.HK,2024-09-01,Education & Training Services,Consumer Defensive,2896078080.0,0.756,0.17497,22.0,5.5,0.79,6.04,1033215000.0,450753000.0,122632000.0,91093000.0,2023-12-31,-9.82,85.64
1773.HK,2024-09-01,Education & Training Services,Consumer Defensive,10424353792.0,0.315,0.15010999,18.041666,4.33,1.96,5.75,9551718000.0,4569481000.0,506472000.0,502559000.0,2023-08-31,-32.79,54.73
1785.HK,2024-09-01,Infrastructure Operations,Industrials,4210841600.0,1.444,0.2033,5.1538463,2.01,1.83,2.33,9254746976.0,1096681591.0,921219261.0,833394282.0,2023-12-31,-15.92,8.96
1787.HK,2024-09-01,Gold,Basic Materials,133845573632.0,3.469,0.03648,26.0,15.08,10.98,19.88,134599262003.25,49459445670.36,5131359802.88,5590546422.08,2023-12-31,-31.83,27.19
1789.HK,2024-09-01,Medical Devices,Healthcare,4169129472.0,0.736,0.17127001,24.277777,4.37,3.49,7.99,3003024000.0,498173000.0,232404000.0,211483000.0,2023-12-31,-82.84,20.14
1790.HK,2024-09-01,Waste Management,Industrials,1379261568.0,0.05,0.44335997,11.0,0.77,0.46,0.77,2241275000.0,304951000.0,123790000.0,99153000.0,2023-12-31,0.0,40.26
1792.HK,2024-09-01,Electronic Gaming & Multimedia,Communication Services,59998172.0,0.001,0.01625,Infinity,0.029,0.017,0.075,37305721.0,12007473.0,1831106.0,1897287.0,2023-12-31,-158.62,41.38
1793.HK,2024-09-01,Engineering & Construction,Industrials,25612000.0,0.121,0.0051700003,14.1,0.141,0.133,0.191,594187000.0,311933000.0,7156000.0,15000.0,2024-03-31,-35.46,5.67
1795.HK,2024-09-01,Textile Manufacturing,Consumer Cyclical,759404992.0,0.278,0.03202,12.125001,0.97,0.67,5.0,820501000.0,526767000.0,59701000.0,55510000.0,2023-12-31,-415.46,30.93
1797.HK,2024-09-01,Education & Training Services,Consumer Defensive,8732271616.0,4.513,0.2635,52.0,13.0,8.92,40.75,3852938000.0,1028829000.0,1174403000.0,1099810000.0,2023-05-31,-213.46,31.38
1798.HK,2024-09-01,Utilities—Renewable,Utilities,76253691904.0,0.338,0.19477,6.5666666,1.97,1.48,2.23,101545305000.0,19045252000.0,5339428000.0,5487525000.0,2023-12-31,-13.2,24.87
1799.HK,2024-09-01,Solar,Technology,26330470400.0,6.367,-0.05223,2.1051052,7.01,6.38,16.42,85929456765.5,23445283832.41,6837867517.64,8350071104.16,2023-12-31,-134.24,8.99
1800.HK,2024-09-01,Engineering & Construction,Industrials,753561763840.0,6.636,0.03262,2.9079754,4.74,3.16,5.07,1684262000000.0,762181000000.0,59347000000.0,42740000000.0,2023-12-31,-6.96,33.33
1809.HK,2024-09-01,Auto Parts,Consumer Cyclical,5750961664.0,0.68,0.13826999,3.1800768,8.3,6.3,9.54,10602448000.0,4687381000.0,1224447000.0,1190400000.0,2023-12-31,-14.94,24.1
1810.HK,2024-09-01,Consumer Electronics,Technology,417034141696.0,3.939,0.0612,24.074074,19.5,11.26,20.35,324247439000.0,115587596000.0,23567017000.0,14607722000.0,2023-12-31,-4.36,42.26
1811.HK,2024-09-01,Utilities—Independent Power Producers,Utilities,15025451008.0,0.028,0.12981,4.586956,2.11,1.66,3.08,8350142000.0,2002626000.0,565293000.0,562170000.0,2023-12-31,-45.97,21.33
1816.HK,2024-09-01,Utilities—Independent Power Producers,Utilities,396579438592.0,0.377,0.13158,13.250001,3.18,1.81,3.65,415250356776.35,77387563858.95,25949442817.06,24655390178.69,2023-12-31,-14.78,43.08
1817.HK,2024-09-01,Apparel Retail,Consumer Cyclical,2457971968.0,0.215,0.0070700003,45.500004,0.91,0.445,2.01,3014268000.0,1775864000.0,119600000.0,98146000.0,2023-12-31,-120.88,51.1
