ticker,market,date_pulling,industry,sector,marketCap,currentPrice,enterpriseValue,Total Assets,Current Liabilities,EBIT,ttm_lastest,MF_ROC,MF_EY
LHPF.bk,SET,2024-08-13,REIT - Residential,Real Estate,1798499968.0,5.45,1698080000.0,3929742000.0,47415000.0,115070357.0,2024-03-31,0.029639532424754537,0.06776497985960614
LHSC.bk,SET,2024-08-13,REIT - Diversified,Real Estate,4979250176.0,10.0,4905083392.0,7212634000.0,476113000.0,621890340.0,2024-03-31,0.09231624751114113,0.1267848658830712
LOXLEY.bk,SET,2024-08-13,Conglomerates,Industrials,3170929920.0,1.4,4265187840.0,13166624000.0,4486315000.0,632900996.0,2024-03-31,0.07291226568086459,0.14838760208038107
LPF.bk,SET,2024-08-13,REIT - Retail,Real Estate,30150912000.0,12.9,31691231232.0,32385944482.0,689198725.0,2326595145.0,2024-05-31,0.07340170384797903,0.07341447632525987
LPH.bk,SET,2024-08-13,Medical Care Facilities,Healthcare,3254400000.0,4.52,3841996288.0,3097932968.63,448666161.73,106817683.99999999,2024-03-31,0.04031971552347764,0.027802651536554528
LPN.bk,SET,2024-08-13,Real Estate - Development,Real Estate,4246264320.0,2.92,15683951616.0,25895901345.24,9354352756.33,506151225.2099999,2024-06-30,0.030598781153376435,0.03227191957756674
LRH.bk,SET,2024-08-13,Lodging,Consumer Cyclical,6458966528.0,38.75,9930349568.0,30760609000.0,5943493000.0,1062791998.0,2024-03-31,0.04282495991879153,0.10702463097822741
LST.bk,SET,2024-08-13,Farm Products,Consumer Defensive,3886799872.0,4.74,4616309760.0,7570697000.0,1833336000.0,657359703.0,2024-06-30,0.11457527302186493,0.14239939197667706
M.bk,SET,2024-08-13,Restaurants,Consumer Cyclical,23578707968.0,25.75,20250484736.0,20483980000.0,2761721000.0,2108536281.0,2024-03-31,0.11897672192918521,0.10412275599761722
MAJOR.bk,SET,2024-08-13,Entertainment,Communication Services,10766563328.0,13.3,14003320832.0,14404005000.0,3798720000.0,960407979.0,2024-06-30,0.09055937478342166,0.06858430157547361
MALEE.bk,SET,2024-08-13,Packaged Foods,Consumer Defensive,5784749056.0,10.6,6856352768.0,5588453000.0,2102974000.0,305936501.0,2024-03-31,0.0877745931047067,0.04462088100657075
MANRIN.bk,SET,2024-08-13,Lodging,Consumer Cyclical,860979200.0,32.0,1097396352.0,722817650.15,55646068.39,59592962.68000001,2024-03-31,0.08932179413696496,0.05430395551378688
MASTER.bk,mai,2024-08-13,Medical Care Facilities,Healthcare,12219335680.0,40.5,10894678016.0,3745970000.0,349996000.0,574399919.0,2024-03-31,0.16914143600628273,0.05272298255684402
MATCH.bk,SET,2024-08-13,Entertainment,Communication Services,1094280576.0,1.4,1148704384.0,1571594000.0,131630000.0,63877244.0,2024-03-31,0.044360306229877966,0.05560807888411436
MATI.bk,SET,2024-08-13,Publishing,Communication Services,1325245312.0,7.15,616288768.0,1893684000.0,98754000.0,38195846.58,2024-03-31,0.0212798530193378,0.061977190828829125
MBAX.bk,mai,2024-08-13,Packaging & Containers,Consumer Cyclical,567143680.0,2.86,1210905856.0,1432559000.0,751636000.0,57110381.0,2024-06-30,0.08387201049164149,0.04716335354810606
MBK.bk,SET,2024-08-13,Conglomerates,Industrials,22489651200.0,16.2,55099625472.0,60980119000.0,6183924000.0,3729056222.0,2024-03-31,0.06805319643088356,0.06767843138779583
MC.bk,SET,2024-08-13,Apparel Manufacturing,Consumer Cyclical,7761600000.0,9.8,7434852864.0,5479450000.0,848902000.0,894571018.0,2024-03-31,0.19318901736900254,0.1203212806445123
M-CHAI.bk,SET,2024-08-13,Medical Care Facilities,Healthcare,5920000000.0,37.0,14242330624.0,12170118238.0,2712700367.0,731331386.0,2024-03-31,0.0773288645987122,0.05134913697113734
MCOT.bk,SET,2024-08-13,Broadcasting,Communication Services,1786457344.0,2.6,2508163840.0,10780715000.0,443443000.0,829429690.0,2024-03-31,0.08023680619025987,0.33069198940369066
MCS.bk,SET,2024-08-13,Steel,Basic Materials,3315149824.0,6.95,3173469952.0,5509772000.0,1516587000.0,294333477.0,2024-03-31,0.07370895087505337,0.0927481531106049
MDX.bk,SET,2024-08-13,Real Estate - Development,Real Estate,1350684032.0,2.84,1736714368.0,7502666980.54,221120857.55,271272616.34000003,2024-03-31,0.03725480986565641,0.15619875169939287
MEB.bk,mai,2024-08-13,Software - Application,Technology,8924999680.0,29.75,7700268544.0,1507380309.0,282161210.0,535436816.0,2024-06-30,0.437013115806808,0.06953482374549248
MEGA.bk,SET,2024-08-13,Drug Manufacturers - Specialty & Generic,Healthcare,32913092608.0,37.75,30803003392.0,14357457000.0,3991076000.0,2311306000.0,2024-03-31,0.22296170669397547,0.07503508572155275
MENA.bk,SET,2024-08-13,Trucking,Industrials,675280000.0,0.92,1052465600.0,1449230166.0,186934550.0,85893187.0,2024-03-31,0.06804522325141309,0.08161139613494256
METCO.bk,SET,2024-08-13,Electronic Components,Technology,3479516928.0,166.5,679065024.0,8809322000.0,1903898000.0,532454292.0,2024-03-31,0.0771066761432752,0.7840991262715955
MFC.bk,SET,2024-08-13,Asset Management,Financial Services,2462073600.0,19.6,1823770880.0,1682162000.0,116967000.0,229407270.0,2024-03-31,0.1465678525678909,0.12578733025937994
MFEC.bk,SET,2024-08-13,Information Technology Services,Technology,2207270144.0,5.0,2733640704.0,6714273000.0,3721559000.0,146223589.0,2024-03-31,0.048859860648227664,0.053490419858776
MGC.bk,SET,2024-08-13,Auto & Truck Dealerships,Consumer Cyclical,4121600000.0,3.68,10663225344.0,14228390634.0,6808930856.0,930517465.0,2023-09-30,0.1254157974896161,0.08726416585799578
MGT.bk,mai,2024-08-13,Specialty Chemicals,Basic Materials,896000000.0,2.24,861222976.0,1025576000.0,236750000.0,134112769.0,2024-06-30,0.1700156549099548,0.15572363108900616
MICRO.bk,SET,2024-08-13,Credit Services,Financial Services,925649984.0,0.99,3600946688.0,5310719372.0,1414712086.0,192102419.0,2024-03-31,0.04930751020161208,0.053347754255894164
MIDA.bk,SET,2024-08-13,Credit Services,Financial Services,876435008.0,0.35,6801481216.0,10677415000.0,4812596000.0,100080009.0,2024-03-31,0.017064466780645746,0.014714443195780488
MINT.bk,SET,2024-08-13,Lodging,Consumer Cyclical,140615499776.0,24.8,338697846784.0,372383166000.0,70220232000.0,23349971460.0,2024-06-30,0.07727609455897062,0.06894041896549502
MITSIB.bk,mai,2024-08-13,Auto & Truck Dealerships,Consumer Cyclical,1043206400.0,0.76,1670723968.0,2008219000.0,999196000.0,91071910.0,2024-03-31,0.09025751642925879,0.05451044681487445
MJD.bk,SET,2024-08-13,Real Estate - Development,Real Estate,869016128.0,1.01,11957392384.0,17395649000.0,3284549000.0,49362214.0,2024-03-31,0.003498112407962526,0.00412817547628953
MJLF.bk,SET,2024-08-13,REIT - Retail,Real Estate,1254000000.0,3.8,1171511936.0,3719697829.0,139542183.0,289386727.0,2024-06-30,0.08083076704313766,0.247019870739072
ML.bk,SET,2024-08-13,Credit Services,Financial Services,511104000.0,0.48,2105989632.0,3850340000.0,1563531000.0,5329802.0,2024-03-31,0.0023306721287173525,0.002530782639674458
MODERN.bk,SET,2024-08-13,"Furnishings, Fixtures & Appliances",Consumer Cyclical,1789096576.0,2.46,1447730048.0,3280619000.0,842532000.0,19730900.0,2024-03-31,0.00809277929786755,0.013628852994560488
MONO.bk,SET,2024-08-13,Entertainment,Communication Services,4963601408.0,1.43,6524948480.0,3891513000.0,2563246000.0,35517611.0,2024-06-30,0.026739812853891574,0.005443355010214579
MOONG.bk,mai,2024-08-13,Household & Personal Products,Consumer Defensive,664766656.0,1.97,494940160.0,1352937000.0,204217000.0,55918301.0,2024-03-31,0.04867879117626576,0.11297992266378222
MOSHI.bk,SET,2024-08-13,Department Stores,Consumer Cyclical,14684999680.0,44.5,15225555968.0,3250572163.0,441369583.0,513579373.0,2023-09-30,0.18282034078154663,0.03373140357431971
MSC.bk,SET,2024-08-13,Electronics & Computer Distribution,Technology,2988000000.0,8.3,2685118976.0,3970889000.0,1352882000.0,327601926.0,2024-03-31,0.12513409093252997,0.12200648422962097
MST.bk,SET,2024-08-13,Capital Markets,Financial Services,5108793856.0,8.95,16439920640.0,18167496000.0,11879525000.0,951673620.0,2024-03-31,0.15134828388998614,0.05788796922075653
MTW.bk,mai,2024-08-13,Auto Manufacturers,Consumer Cyclical,700960000.0,1.04,1050900992.0,961096830.76,299816358.33,72945756.02,2024-03-31,0.11030985952442696,0.0694125865093864
MUD.bk,mai,2024-08-13,Restaurants,Consumer Cyclical,1422076544.0,1.35,3586074368.0,5038476000.0,1211463000.0,88588332.0,2024-03-31,0.023148165945608232,0.024703428570949256
NAT.bk,mai,2024-08-13,Information Technology Services,Technology,1338240000.0,4.08,785346112.0,1134376001.0,425116084.0,187856421.0,2024-03-31,0.26486259338408374,0.23920207680355843
NC.bk,SET,2024-08-13,Apparel Retail,Consumer Cyclical,273603296.0,1.83,412167456.0,807332636.0,258450900.0,26616237.0,2024-03-31,0.04849175196457985,0.06457627018470861
NCAP.bk,SET,2024-08-13,Credit Services,Financial Services,2024999936.0,1.5,6735484928.0,9999139288.0,2774100487.0,7109121.0,2024-03-31,0.0009839560998642725,0.0010554727797618198
NCH.bk,SET,2024-08-13,Real Estate - Development,Real Estate,896601664.0,0.72,2588022272.0,5501836000.0,1870397000.0,134321293.5,2024-03-31,0.03698844824324462,0.051901135068747974
NEO.bk,SET,2024-08-13,Household & Personal Products,Consumer Defensive,15000000512.0,50.0,13849286656.0,7287044793.0,3588167370.0,1205715327.0,2023-12-31,0.32596790569558703,0.08705974227760255
NER.bk,SET,2024-08-13,Specialty Chemicals,Basic Materials,9017214976.0,4.88,17191008256.0,16897330000.0,4006108000.0,2234833936.0,2024-06-30,0.1733609068248146,0.13000016652426416
NETBAY.bk,mai,2024-08-13,Software - Application,Technology,2640000000.0,13.2,2203514880.0,759545000.0,152167000.0,226845626.0,2024-03-31,0.37348344194225014,0.10294717229229693
NEW.bk,SET,2024-08-13,Medical Care Facilities,Healthcare,750000000.0,75.0,678823808.0,630298311.17,101996790.51,74450356.02000001,2024-03-31,0.14092398584617016,0.10967552278307836
NEX.bk,SET,2024-08-13,Electronic Components,Technology,1356973952.0,0.68,1282296576.0,12611232000.0,7608221000.0,819765183.0,2024-03-31,0.16385436350229893,0.6392945269784452
NFC.bk,SET,2024-08-13,Agricultural Inputs,Basic Materials,1348909184.0,1.24,6758071808.0,7763307000.0,907998000.0,447295416.0,2024-03-31,0.06524803127036287,0.06618683978328038
NNCL.bk,SET,2024-08-13,Utilities - Independent Power Producers,Utilities,3748297472.0,1.83,3044665344.0,4668533000.0,206992000.0,573406451.0,2024-03-31,0.12852206244434378,0.18833151962989597
NOBLE.bk,SET,2024-08-13,Real Estate - Development,Real Estate,4299947520.0,3.14,19231787008.0,25218915000.0,7148492000.0,1661052611.0,2024-03-31,0.09192106963959837,0.0863701646814744
NRF.bk,SET,2024-08-13,Packaged Foods,Consumer Defensive,1871311360.0,1.32,4249153792.0,6483014000.0,1572047000.0,205973043.0,2024-03-31,0.04194144310071723,0.04847389694103122
NSL.bk,SET,2024-08-13,Packaged Foods,Consumer Defensive,8700000256.0,29.0,8295096832.0,2609800041.0,841532928.0,493250677.0,2024-03-31,0.2789457957871323,0.059462919721103985
NTV.bk,SET,2024-08-13,Medical Care Facilities,Healthcare,4800000000.0,30.0,3913619968.0,2893072000.0,247528000.0,451689369.0,2024-06-30,0.1707359125382152,0.11541472414114584
NVD.bk,SET,2024-08-13,Real Estate Services,Real Estate,2609342464.0,1.68,10656087040.0,14920190021.0,4107090076.0,354188107.0,2024-03-31,0.032755464094621385,0.03323810191024866
NYT.bk,SET,2024-08-13,Marine Shipping,Industrials,3496800000.0,2.82,4278798080.0,7085399000.0,1234023000.0,724234025.0,2024-03-31,0.12377157526708248,0.16926108955344768
OCC.bk,SET,2024-08-13,Household & Personal Products,Consumer Defensive,570000000.0,9.5,324158016.0,1245222000.0,148119000.0,3537000.0,2024-06-30,0.003223945244885849,0.010911345163218176
OHTL.bk,SET,2024-08-13,Lodging,Consumer Cyclical,5435208192.0,360.0,7939388928.0,5904480471.0,1189678890.0,509234016.0,2024-03-31,0.108007517867166,0.0641402028062984
ONEE.bk,SET,2024-08-13,Entertainment,Communication Services,7905750016.0,3.32,5869149184.0,9514293000.0,2268004000.0,624477847.0,2024-06-30,0.08617898720296692,0.10640006369277527
OR.bk,SET,2024-08-13,Oil & Gas Refining & Marketing,Energy,169200009216.0,14.1,159092047872.0,218666930656.0,65279033071.0,15663250903.0,2024-06-30,0.10211529820545458,0.09845401522269745
ORI.bk,SET,2024-08-13,Real Estate - Development,Real Estate,10209138688.0,4.16,47887007744.0,67478412000.0,22733045000.0,4084097560.0,2024-03-31,0.09127419962831013,0.08528612983783095
OSP.bk,SET,2024-08-13,Beverages - Non-Alcoholic,Consumer Defensive,71188873216.0,23.7,71296122880.0,24938330000.0,6450534000.0,3069719500.0,2024-03-31,0.16604031654178789,0.04305591070031549
PACO.bk,mai,2024-08-13,Auto Parts,Consumer Cyclical,1450000000.0,1.45,1405070976.0,1322956000.0,202763000.0,180549101.0,2024-06-30,0.16117678025126028,0.12849820691193325
PAF.bk,SET,2024-08-13,Footwear & Accessories,Consumer Cyclical,577800000.0,1.07,714532352.0,1200023000.0,437795000.0,13427895.0,2024-06-30,0.017616638328689052,0.01879256406293553
PANEL.bk,mai,2024-08-13,Engineering & Construction,Industrials,231800000.0,1.22,61041820.0,296354945.0,23381634.0,27329666.0,2024-03-31,0.10011845443747429,0.44772036613587207
PATO.bk,SET,2024-08-13,Agricultural Inputs,Basic Materials,1295585280.0,9.1,1114923904.0,621735928.0,84802761.0,98643309.0,2024-03-31,0.18371617747353647,0.08847537365204791
PB.bk,SET,2024-08-13,Packaged Foods,Consumer Defensive,27000000512.0,60.0,20805095424.0,12916407552.0,1061482000.0,1978586124.0,2023-12-31,0.16689991981149135,0.09510103576442025
PCC.bk,SET,2024-08-13,Conglomerates,Industrials,3410003712.0,2.78,4310466560.0,6330092000.0,2540185000.0,497534763.0,2024-03-31,0.13127888441589727,0.11542480519788559
PCSGH.bk,SET,2024-08-13,Auto Parts,Consumer Cyclical,7197999616.0,4.72,5487583232.0,6122963000.0,576812000.0,786318347.0,2024-03-31,0.1417773059190058,0.14329046389942757
PDG.bk,mai,2024-08-13,Packaging & Containers,Consumer Cyclical,736560000.0,2.48,395409280.0,732387000.0,100082000.0,73800611.0,2024-06-30,0.11671679173816434,0.186643598754182
PDJ.bk,SET,2024-08-13,Luxury Goods,Consumer Cyclical,1245150848.0,2.1,1047828992.0,3824118000.0,1227451000.0,124758478.0,2024-03-31,0.04804562079003584,0.11906377753670706
PEACE.bk,SET,2024-08-13,Real Estate - Development,Real Estate,1360794624.0,2.7,2067111680.0,3166795000.0,769114000.0,143770108.0,2024-03-31,0.059962150094195185,0.06955120489667979
PF.bk,SET,2024-08-13,Real Estate - Development,Real Estate,1501665024.0,0.15,32093151232.0,52587149000.0,18483159000.0,1019597000.0,2024-03-31,0.029896707100840695,0.031769924761497474
PG.bk,SET,2024-08-13,Apparel Manufacturing,Consumer Cyclical,820800000.0,8.55,541761984.0,1712912000.0,96513000.0,11640292.0,2024-03-31,0.007201372928342569,0.021485988946762274
PHG.bk,SET,2024-08-13,Medical Care Facilities,Healthcare,4590000128.0,15.3,3638633984.0,2403037000.0,322911000.0,375396266.0,2024-03-31,0.18046804183977316,0.10316955968935401
PHOL.bk,mai,2024-08-13,Security & Protection Services,Industrials,599400000.0,2.96,637603712.0,645372000.0,219962000.0,77476948.49,2024-03-31,0.1821230071930608,0.12151269986646501
PICO.bk,mai,2024-08-13,Advertising Agencies,Communication Services,865485952.0,4.02,641917184.0,723007648.0,263735253.0,42482892.0,2024-01-31,0.09250042559165786,0.06618126614912369
PIMO.bk,mai,2024-08-13,Specialty Industrial Machinery,Industrials,1257674112.0,1.66,956865728.0,1371731864.0,255671557.0,112855036.0,2024-03-31,0.10111911990074923,0.11794239536187046
PIN.bk,SET,2024-08-13,Real Estate - Development,Real Estate,5428800000.0,4.68,6267087872.0,6263542000.0,660027000.0,1774393790.0,2024-03-31,0.316657274942603,0.28312891509429916
PJW.bk,SET,2024-08-13,Packaging & Containers,Consumer Cyclical,1560160000.0,2.5,2939110144.0,3586583000.0,1654317000.0,256933859.73,2024-03-31,0.13297023273710762,0.08741892856738069
PL.bk,SET,2024-08-13,Rental & Leasing Services,Industrials,966346240.0,1.62,9233374208.0,12064857000.0,3536984000.0,421479982.0,2024-03-31,0.049423810837708304,0.04564744940531278
PLANB.bk,SET,2024-08-13,Advertising Agencies,Communication Services,28954597376.0,6.75,32835733504.0,16154161000.0,3617792000.0,1536584576.0,2024-03-31,0.12257014578942275,0.046796109360944096
PLAT.bk,SET,2024-08-13,Real Estate Services,Real Estate,5712000000.0,2.04,7894880256.0,11536200000.0,897753000.0,584370340.0,2024-03-31,0.054930041950671936,0.07401889845712183
PLE.bk,SET,2024-08-13,Engineering & Construction,Industrials,503873408.0,0.37,7210638848.0,16013665000.0,12731528000.0,56409573.0,2024-03-31,0.01718684290143891,0.007823103360064443
PLUS.bk,SET,2024-08-13,Beverages - Non-Alcoholic,Consumer Defensive,3584499968.0,5.35,3272634112.0,1727136409.0,334870363.03,244595436.0,2024-03-31,0.17568153493938646,0.07473962185480025
PM.bk,SET,2024-08-13,Food Distribution,Consumer Defensive,4576583680.0,8.2,4656540160.0,2745928000.0,674965000.0,569564410.0,2024-06-30,0.27502394296759525,0.12231493564526671
PMTA.bk,SET,2024-08-13,Agricultural Inputs,Basic Materials,845020032.0,8.35,984676992.0,2669535000.0,818794000.0,234316269.0,2024-06-30,0.12660673157400198,0.23796257138503343
POLY.bk,SET,2024-08-13,Metal Fabrication,Industrials,4072499968.0,9.05,3701556224.0,1609829897.0,307388658.0,227303084.0,2024-03-31,0.17452079770947732,0.06140743791117409
PORT.bk,SET,2024-08-13,Marine Shipping,Industrials,1038317184.0,1.71,2628577536.0,3278027782.0,651283066.0,63865819.0,2024-03-31,0.024313675634705264,0.024296722514484732
PPM.bk,mai,2024-08-13,Industrial Distribution,Industrials,911522176.0,2.16,1487086208.0,2108463000.0,725107000.0,290390079.83,2024-03-31,0.2099171000306501,0.19527454310839792
PR9.bk,SET,2024-08-13,Medical Care Facilities,Healthcare,13367100416.0,17.0,11871528960.0,5946386000.0,599004000.0,775885819.0,2024-06-30,0.14509638903672864,0.06535685686437478
PRAKIT.bk,SET,2024-08-13,Advertising Agencies,Communication Services,598457920.0,9.9,214872128.0,1297779725.0,318502396.0,5042535.0,2024-03-31,0.005149241027717083,0.023467608604872195
PRAPAT.bk,mai,2024-08-13,Specialty Chemicals,Basic Materials,528984256.0,1.36,1016083072.0,1323868000.0,616812000.0,91845256.0,2024-03-31,0.12989813536692993,0.09039148326643906
PREB.bk,SET,2024-08-13,Engineering & Construction,Industrials,1284092160.0,4.16,2836600064.0,7196926144.62,2460699618.89,237600267.99,2024-03-31,0.050166576007125936,0.08376234316759855
PRG.bk,SET,2024-08-13,Packaged Foods,Consumer Defensive,6136856064.0,8.85,7042639360.0,11776640000.0,1111173000.0,410035993.0,2024-03-31,0.03844519822713811,0.05822192107817942
PRI.bk,mai,2024-08-13,Real Estate Services,Real Estate,2256000000.0,7.05,1600800000.0,2572253000.0,619282000.0,461686227.0,2024-03-31,0.2364019880479536,0.2884096870314843
PRIN.bk,SET,2024-08-13,Real Estate - Development,Real Estate,2879223552.0,2.36,8884166656.0,13270694990.0,2778985003.0,432517813.0,2024-03-31,0.041224720616174236,0.04868411745832067
PRM.bk,SET,2024-08-13,Oil & Gas Midstream,Energy,19431368704.0,8.35,24491016192.0,22624779000.0,3696918000.0,2668745000.0,2024-03-31,0.14099559374405804,0.1089683245104279
PROEN.bk,mai,2024-08-13,Telecom Services,Communication Services,664092800.0,1.45,1146861312.0,1802795180.0,716754124.0,38174665.0,2024-03-31,0.03515029638069226,0.03328620871640319
PROSPECT.bk,SET,2024-08-13,REIT - Industrial,Real Estate,3112499968.0,8.3,4762918912.0,5417626000.0,245911000.0,383488166.0,2024-03-31,0.07415106323530976,0.08051536737982576
PROUD.bk,mai,2024-08-13,Real Estate - Development,Real Estate,1120116096.0,1.15,5505927168.0,9399462000.0,2891740000.0,76979935.0,2024-03-31,0.011829014054380318,0.013981284650367536
PRTR.bk,SET,2024-08-13,Staffing & Employment Services,Industrials,2543999744.0,4.24,2292014848.0,2151319352.0,422437676.0,259334873.0,2024-03-31,0.1500015163559406,0.11314711736108264
PSG.bk,mai,2024-08-13,Engineering & Construction,Industrials,33796046848.0,0.52,31453321216.0,4698430000.0,818219000.0,2459605563.0,2024-03-31,0.6338844879827411,0.07819859613899287
PSH.bk,SET,2024-08-13,Real Estate - Development,Real Estate,17949798400.0,8.2,32621697024.0,70614517000.0,17979601000.0,2903052586.0,2024-03-31,0.055154502117947715,0.08899146429642225
PSL.bk,SET,2024-08-13,Marine Shipping,Industrials,12240425984.0,7.85,16765833216.0,26208116000.0,1596788000.0,1900306373.0,2024-06-30,0.07721267105131426,0.11334398645851351
PSTC.bk,mai,2024-08-13,Oil & Gas Midstream,Energy,1663046272.0,0.48,2647434752.0,7664124000.0,1760197000.0,69113269.0,2024-03-31,0.011706321741444297,0.026105749706499284
PT.bk,SET,2024-08-13,Information Technology Services,Technology,2555000832.0,9.0,2318138368.0,2410914000.0,1457667000.0,388618481.0,2024-06-30,0.40767868244012306,0.16764248690438827
PTC.bk,mai,2024-08-13,Oil & Gas Refining & Marketing,Energy,590400000.0,1.44,325361952.0,923009999.82,16141033.09,87226052.48,2024-03-31,0.0961837439365919,0.2680892831624025
PTG.bk,SET,2024-08-13,Specialty Retail,Consumer Cyclical,13360000000.0,8.0,37508513792.0,48323114000.0,19116496000.0,2751908390.0,2024-06-30,0.09422208315937163,0.07336756676791978
PTL.bk,SET,2024-08-13,Specialty Chemicals,Basic Materials,9900000256.0,11.0,10739106816.0,26840768445.0,4386562299.0,486776804.0,2024-03-31,0.021678646790490724,0.04532749439411107
PTT.bk,SET,2024-08-13,Oil & Gas Integrated,Energy,964001202176.0,33.75,2209305591808.0,3618416759791.0,644559438528.0,309440485271.0,2024-06-30,0.10405357481628619,0.1400623283706838
PTTEP.bk,SET,2024-08-13,Oil & Gas E&P,Energy,585573531648.0,147.5,593322115072.0,1000336893000.0,100067869000.0,160308354000.0,2024-06-30,0.17806716628739633,0.27018772758966936
PTTGC.bk,SET,2024-08-13,Chemicals,Basic Materials,106859749376.0,23.7,360400158720.0,713286705571.0,155683184504.0,22737703644.0,2024-06-30,0.04077754674233469,0.06309015990657553
PYLON.bk,SET,2024-08-13,Engineering & Construction,Industrials,1334774016.0,1.78,857941248.0,1248448973.0,157179195.0,56495132.0,2024-03-31,0.05177008759789919,0.06584965128055016
Q-CON.bk,SET,2024-08-13,Building Products & Equipment,Industrials,3559999744.0,8.9,2205099008.0,3082648000.0,413558000.0,954431433.0,2024-06-30,0.3575868303429259,0.43282928772693
QH.bk,SET,2024-08-13,Real Estate - Development,Real Estate,17785903104.0,1.66,29022523392.0,44243545000.0,6908895000.0,2751219189.0,2024-06-30,0.07369077221830123,0.09479600212014536
QHPF.bk,SET,2024-08-13,REIT - Office,Real Estate,3506800128.0,4.4,2381057024.0,8955735000.0,207568000.0,698299739.0,2024-03-31,0.07982240611090301,0.29327300100814385
QTC.bk,SET,2024-08-13,Electrical Equipment & Parts,Industrials,1378015616.0,4.04,798233920.0,1856921000.0,223791000.0,122246761.0,2024-03-31,0.07485427430761789,0.15314653754628718
RAM.bk,SET,2024-08-13,Medical Care Facilities,Healthcare,34500001792.0,28.75,54429650944.0,42417676000.0,11085586000.0,2175295055.0,2024-03-31,0.0694270651909911,0.039965258223648256
RATCH.bk,SET,2024-08-13,Utilities - Regulated Electric,Utilities,60899999744.0,28.0,133273952256.0,230411942000.0,31056036000.0,10986432933.0,2024-03-31,0.05510964361898563,0.082434960073043
RBF.bk,SET,2024-08-13,Packaged Foods,Consumer Defensive,10000000000.0,5.0,13351563264.0,5691840187.0,683238519.0,787464395.0,2024-06-30,0.157222404015699,0.058979190633298414
RCL.bk,SET,2024-08-13,Marine Shipping,Industrials,18232500224.0,22.0,13567125504.0,63540397000.0,9188929000.0,3431252000.0,2024-06-30,0.06313080632891094,0.25290928420971437
READY.bk,mai,2024-08-13,Software - Infrastructure,Technology,804000000.0,6.7,688880064.0,383249636.0,131944647.0,46281612.0,2024-06-30,0.18416511420710394,0.06718384580802733
RICHY.bk,SET,2024-08-13,Real Estate - Development,Real Estate,765310400.0,0.47,4100362240.0,6972308873.0,3023376317.0,94740912.0,2024-03-31,0.023991524457932525,0.02310549811325938
RJH.bk,SET,2024-08-13,Medical Care Facilities,Healthcare,6795698688.0,22.7,7873615872.0,4153791234.33,824062052.63,605988681.0,2024-06-30,0.18199338382547114,0.07696447107040175
ROCK.bk,SET,2024-08-13,"Furnishings, Fixtures & Appliances",Consumer Cyclical,199000000.0,9.95,336369984.0,835469000.0,295162000.0,39886374.0,2024-03-31,0.0738216865596781,0.11857887414829499
ROCTEC.bk,SET,2024-08-13,Advertising Agencies,Communication Services,7143822336.0,0.88,5952561152.0,7100537000.0,2050758000.0,444844354.0,2024-06-30,0.08809184599959721,0.07473158908254757
ROH.bk,SET,2024-08-13,Lodging,Consumer Cyclical,2347292416.0,2.5,6659752960.0,8412957000.0,1059846000.0,394838875.0,2024-03-31,0.0536968468176259,0.059287315516280054
ROJNA.bk,SET,2024-08-13,Utilities - Independent Power Producers,Utilities,10910484480.0,5.4,22828158976.0,47695847455.0,11291066202.0,2141373135.0,2023-12-31,0.05882120593221629,0.09380402235902144
RPC.bk,SET,2024-08-13,Specialty Retail,Consumer Cyclical,639283392.0,0.49,4393028096.0,8889908000.0,2512449000.0,146906632.0,2024-03-31,0.023035292269225092,0.03344085874018503
RPH.bk,SET,2024-08-13,Medical Care Facilities,Healthcare,3139500032.0,5.75,2683868928.0,1976216000.0,134732000.0,237630108.0,2024-03-31,0.1290427220654646,0.08854013156934615
RS.bk,SET,2024-08-13,Entertainment,Communication Services,12984208384.0,11.9,16423272448.0,8167852915.0,3182918008.0,1643410624.0,2024-03-31,0.3296754430418483,0.10006596609801306
RSP.bk,SET,2024-08-13,Footwear & Accessories,Consumer Cyclical,1404269952.0,1.89,1024262976.0,2413322000.0,244826000.0,129179259.0,2024-03-31,0.05957090029218408,0.12611923112214493
RT.bk,SET,2024-08-13,Engineering & Construction,Industrials,633585600.0,0.46,3095137280.0,5962907000.0,3961686000.0,312896037.0,2024-03-31,0.15635256525890945,0.10109278157768821
S.bk,SET,2024-08-13,Resorts & Casinos,Consumer Cyclical,4934678528.0,0.72,48518705152.0,75935189000.0,10917746000.0,3146003104.0,2024-03-31,0.04838706289941301,0.0648410359292187
S11.bk,SET,2024-08-13,Rental & Leasing Services,Industrials,1054360000.0,1.72,4246835968.0,6950810692.0,2638355639.0,163573847.0,2024-03-31,0.03793056275130527,0.038516638794748
SA.bk,SET,2024-08-13,Real Estate - Development,Real Estate,9111715840.0,7.6,22119839744.0,22457364000.0,8317417000.0,522584000.0,2024-06-30,0.03695798859783562,0.023625125952449578
SAAM.bk,mai,2024-08-13,Utilities - Renewable,Utilities,2280045568.0,7.6,2245338880.0,510439000.0,41124000.0,69877338.0,2024-03-31,0.14889218968070486,0.031121065342261386
SABINA.bk,SET,2024-08-13,Apparel Manufacturing,Consumer Cyclical,7471249920.0,21.5,7313611776.0,2901280616.25,678223852.46,594964308.5799999,2024-03-31,0.26763343081067764,0.08135027217775032
