ticker,market,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,priceToBook,debtToEquity,returnOnEquity,currentRatio,trailingEps,Total Non Current Assets,Working Capital,Operating Income,ttm_latest,Free Cash Flow,avg_MF_ROC,beta,price_current,price_past,MF_EarningYield,current_MF_ROC,FCF_Yield,PE_offset_Cash,PE,PriceIndex_6m,percenFCFpersharetoprice,MF_Rank_EY,MF_Rank_ROC,MF_Rank,clusterno_kmeans
YORW,us,2025-03-06,Utilities - Regulated Water,Utilities,688469888.0,0.0,0.27115,2.0802739,88.914,0.08986,0.9,1.42,617022000.0,-1838000.0,28041000.0,2024-12-31,-18450000.0,0.0501,0.3048036990839972,33.43000030517578,37.22330474853516,0.0407294501745877,0.0455814845639678,-0.0267985576734475,23.542253736039285,23.542253736039285,0.898093292119404,0.0,540.0,415.0,955.0,0
ZD,us,2025-03-06,Advertising Agencies,Communication Services,2024260224.0,11.807,0.04498,0.903154,49.409,0.03404,1.414,1.42,2432264000.0,372422000.0,198921000.0,2024-12-31,283680000.0,0.0668,1.2222787662152796,38.16999816894531,46.40999984741211,0.0982684921837401,0.0709245170404102,0.1401400850723824,18.565491668271346,26.880280400665715,0.82245202099637,0.3093267111971214,1260.0,634.0,1894.0,1
ZENV,us,2025-03-06,Software - Application,Technology,98117928.0,1.979,-0.03892,0.10863835,13.567,-0.04058,0.495,-0.13,1503868000.0,-348897000.0,25332000.0,2024-09-30,28175000.0,-0.0549,0.9355186139526548,1.8550000190734863,1.6100000143051147,0.258179116868428,0.0219330182316265,0.287154453567344,0.9538460071270288,-14.269230915949894,1.1521739146531096,1.0668463502164534,1516.0,36.0,1552.0,3
ZEUS,us,2025-03-06,Steel,Basic Materials,660005184.0,1.093,0.01184,0.62613994,54.505,0.040689997,4.377,1.97,463905000.0,447953000.0,47859000.0,2024-12-31,4192000.0,0.1372,1.375113697077938,32.27000045776367,37.06798553466797,0.072513066806457,0.0524851457134773,0.0063514652636425,15.825888557240445,16.380710892265824,0.8705625620680961,0.0338704674464,1017.0,885.0,1902.0,1
ZI,us,2025-03-06,Software - Application,Technology,5303677440.0,0.463,0.02396,2.4035547,82.008,0.01526,0.692,0.08,6016600000.0,-201100000.0,97600000.0,2024-12-31,301100000.0,0.0267,1.0837595142172114,11.899999618530272,9.550000190734863,0.0184023257643662,0.0167827357922792,0.0567719291767487,142.96249523162842,148.74999523162842,1.2460732335979754,0.0389075642724418,198.0,168.0,366.0,3
ZM,us,2025-03-06,Software - Application,Technology,15143896064.0,25.527,0.21654,2.5869148,0.721,0.119169995,4.558,3.21,2312447000.0,6772680000.0,813295000.0,2025-01-31,1808748000.0,0.0926,0.8421094878193568,75.5999984741211,67.18000030517578,0.0537044758206813,0.0895193870157236,0.1194374282784301,15.599064945209063,23.551401393807197,1.1253348932821694,0.3376587369738935,744.0,857.0,1601.0,1
ZYXI,us,2025-03-06,Medical Distribution,Healthcare,267294288.0,1.182,0.02491,6.4323845,208.764,0.10225,3.944,0.14,47709000.0,58482000.0,8851000.0,2024-09-30,15526000.0,0.1748,1.1429954644276237,7.230000019073486,7.840000152587891,0.033113315163697,0.0833498130726709,0.0580857904453236,43.20000013623918,51.642857279096326,0.9221938620354426,0.1634854767471316,412.0,1137.0,1549.0,1
AA,us,2025-03-06,Aluminum,Basic Materials,10100674560.0,4.396,0.00504,1.6222446,55.381,0.0043599997,1.447,0.26,9150000000.0,1519000000.0,828000000.0,2024-12-31,42000000.0,0.0858,1.2404938244721226,32.380001068115234,28.370262145996094,0.0819747230822571,0.0776080232449151,0.0041581381273608,107.63077333890476,124.53846564659705,1.1413359841895234,0.1357628120750362,1126.0,772.0,1898.0,1
AAT,us,2025-03-06,REIT - Diversified,Real Estate,2897408512.0,7.048,0.12529,1.146987,180.656,0.063930005,1.544,0.94,2675223000.0,497101000.0,129198000.0,2024-12-31,136901000.0,0.0394,0.6674931257938003,22.059999465942383,25.713829040527344,0.0445908816326415,0.0407266092618534,0.0472494642826534,15.970212197811046,23.468084538236575,0.8579041040979859,0.3194923014790252,595.0,342.0,937.0,0
ABEV,us,2025-03-06,Beverages - Brewers,Consumer Defensive,7424642560.0,1.897,0.16139999,0.34917092,3.467,0.16521999,1.097,0.15,104613400000.0,6999800000.0,19881858000.0,2024-09-30,20631002000.0,0.1827,0.1872195694035842,2.190000057220459,2.3299999237060547,2.677820223577201,0.1781317801120297,2.7787198957090267,1.95333371480306,14.600000381469728,0.9399142184249883,0.8662100230297101,1574.0,1355.0,2929.0,1
ABG,us,2025-03-06,Auto & Truck Dealerships,Consumer Cyclical,10310921216.0,4.439,0.02503,1.457011,150.752,0.12757,1.106,21.5,7199200000.0,301600000.0,985000000.0,2024-12-31,363000000.0,0.146,1.214960013963001,260.54998779296875,221.88999938964844,0.0955297765704507,0.1313193259385665,0.0352053897411914,11.912138967114824,12.118604083393896,1.174230422775529,0.0170370378352395,1236.0,1193.0,2429.0,1
ABM,us,2025-03-06,Specialty Business Services,Industrials,4665512448.0,1.039,0.00974,1.8283361,82.603,0.045450002,1.327,1.28,3308500000.0,440300000.0,212100000.0,2024-10-31,167300000.0,0.0829,0.7922125048622694,52.380001068115234,50.80172348022461,0.0454612440463903,0.0565781049935979,0.0358588690662946,40.11015708446502,40.92187583446503,1.0310674024377342,0.0198358147921547,607.0,641.0,1248.0,3
ACA,us,2025-03-06,Engineering & Construction,Industrials,5581117440.0,3.84,0.036459997,1.6548092,72.16,0.03937,1.849,1.91,3961500000.0,438000000.0,195200000.0,2024-12-31,312300000.0,0.0469,1.381529215567725,82.33999633789062,81.6946029663086,0.0349750748122583,0.044368678258893,0.0559565361878498,41.09947452245582,43.10994572664431,1.0079000735440038,0.0466359020012846,447.0,395.0,842.0,3
ACCO,us,2025-03-06,Business Equipment & Supplies,Industrials,1261291648.0,0.798,-0.06098,0.6803555,152.285,-0.14586,1.492,-1.06,1496900000.0,241200000.0,145000000.0,2024-12-31,132300000.0,0.0737,1.3280055640684971,4.440000057220459,5.125447750091553,0.1149615160220263,0.0834244289741672,0.1048924728945799,-3.4358491105853384,-4.188679299264583,0.8662657925136686,0.1797297274134645,1338.0,746.0,2084.0,1
ACEL,us,2025-03-06,Gambling,Consumer Cyclical,1214429952.0,3.362,0.02864,3.5035272,233.467,0.15421,2.756,0.41,722246000.0,207799000.0,90884000.0,2024-12-31,54652000.0,0.1214,0.951358440141366,10.43000030517578,11.18000030517578,0.0748367576494029,0.0977200027955636,0.0450021838723556,17.239025134575076,25.43902513457508,0.9329159231191804,0.3223393961294173,1045.0,1014.0,2059.0,1
ACI,us,2025-03-06,Grocery Stores,Consumer Defensive,26041190400.0,0.38,0.01298,3.5806506,422.206,0.35204,0.932,1.78,19999800000.0,-489600000.0,1756500000.0,2024-11-30,907800000.0,0.1092,0.4151567253976936,20.799999237060547,18.21045684814453,0.0674508335840131,0.0900298305501737,0.0348601575448716,11.47190968374188,11.685392829809295,1.1422008470468363,0.0182692314393421,954.0,931.0,1885.0,1
ACM,us,2025-03-06,Engineering & Construction,Industrials,14228089856.0,11.992,0.02928,5.777216,130.87,0.26683,1.14,4.33,4819443000.0,859803000.0,943935000.0,2024-12-31,731949000.0,0.1338,0.9704826723885176,96.0,93.61988830566406,0.0663430586644729,0.1662078029372209,0.0514439399390872,19.401385681293306,22.170900692840647,1.0254231417854829,0.1249166666666666,935.0,1251.0,2186.0,1
ADC,us,2025-03-06,REIT - Retail,Real Estate,11046466560.0,0.224,0.30659,1.5160694,50.928,0.03545,1.356,1.78,8373631000.0,-31300000.0,298025000.0,2024-12-31,431972000.0,0.0341,0.1052896812968427,75.56999969482422,73.51593017578125,0.0269792153338125,0.035724427621009,0.0391049932259967,42.32921331169899,42.45505600832821,1.027940468332939,0.0029641392206508,316.0,290.0,606.0,3
ADNT,us,2025-03-06,Auto Parts,Consumer Cyclical,3371198464.0,10.247,-0.00014,0.6671138,118.444,0.03309,1.082,-0.02,5014000000.0,268000000.0,393000000.0,2024-12-31,336000000.0,0.0577,1.0018422617708116,14.920000076293944,21.1200008392334,0.1165757531621846,0.0744036349867474,0.0996678194974403,-233.65000381469727,-746.0000038146973,0.7064393694804182,0.6867962431368367,1345.0,616.0,1961.0,1
ADT,us,2025-03-06,Security & Protection Services,Industrials,14331858944.0,0.175,0.102290004,1.792365,204.868,0.16322,0.795,0.66,15046037000.0,-258860000.0,1169064000.0,2024-12-31,1197948000.0,0.0548,0.7767449376329262,7.699999809265137,6.902597427368164,0.0815709954003856,0.0790593092920981,0.0835863655008632,11.401514862522934,11.66666637767445,1.1155220756081392,0.0227272732902445,1122.0,621.0,1743.0,1
AEM,us,2025-03-06,Gold,Basic Materials,50345050112.0,1.859,0.22878,2.3975244,6.155,0.09418,1.855,3.78,27181737000.0,1293316000.0,3149429000.0,2024-12-31,2126647000.0,0.0869,0.588660845883318,99.5500030517578,76.88999938964844,0.0625568748664194,0.1106030952778209,0.0422414317846334,25.844180701523232,26.33597964332217,1.2947067738585527,0.0186740325767089,881.0,921.0,1802.0,1
AEO,us,2025-03-06,Apparel Retail,Consumer Cyclical,3559281664.0,0.834,0.04282,1.33304,79.652,0.13277,1.57,1.17,2399984000.0,485133000.0,432251000.0,2024-10-31,192222000.0,0.1116,1.2091473170708165,12.119999885559082,18.62204933166504,0.1214433250315533,0.1498209604671145,0.054005841106707,9.646153748341098,10.35897426116161,0.650841358526001,0.0688118818378626,1361.0,1143.0,2504.0,1
AER,us,2025-03-06,Rental & Leasing Services,Industrials,62605811712.0,7.105,0.26244,1.0783433,263.987,0.124280006,1.293,10.79,66033681000.0,3704685000.0,2126601000.0,2024-12-31,-1179715000.0,0.0251,0.8678793034865468,101.9800033569336,90.36260223388672,0.0339681084207136,0.0304939894920967,-0.0188435381275294,8.792864073858535,9.45134414800126,1.1285642603892416,0.0696705213387006,429.0,227.0,656.0,3
AESI,us,2025-03-06,Oil & Gas Equipment & Services,Energy,2592494592.0,0.589,0.05677,1.8639023,51.14,0.06295,1.191,0.55,1683234000.0,46353000.0,113450000.0,2024-12-31,-117523000.0,0.184,1.0091809452982343,17.530000686645508,19.76437187194824,0.0437609398878159,0.0655936937546362,-0.0453320135604741,30.80181943026456,31.87272852117365,0.886949547408891,0.0335995423233899,586.0,1112.0,1698.0,1
AGCO,us,2025-03-06,Farm & Heavy Construction Machinery,Industrials,9344221184.0,8.215,-0.036429998,1.8209656,69.915,-0.11164,1.343,-5.69,6052600000.0,1312000000.0,927400000.0,2024-12-31,296600000.0,0.1908,0.5538437656966,91.58000183105467,87.01606750488281,0.0992485068298657,0.1259267305759987,0.0317415431590879,-14.651142676811016,-16.094903660993793,1.0524493286934138,0.0897029901261074,1264.0,1281.0,2545.0,1
AGI,us,2025-03-06,Gold,Basic Materials,10172676096.0,0.835,0.21108,2.85597,7.996,0.08737001,1.505,0.69,4687500000.0,217700000.0,504800000.0,2024-12-31,235800000.0,0.0749,0.7133632836394598,24.350000381469727,18.07607078552246,0.0496231272121691,0.1029111962814971,0.0231797412769997,34.07971069778221,35.289855625318445,1.3470848101000024,0.0342915805716139,668.0,838.0,1506.0,3
AGRO,us,2025-03-06,Farm Products,Consumer Defensive,2132876416.0,1.966,0.11253,0.7805054,84.518,0.11559,2.398,1.5,2161045000.0,621879000.0,164459000.0,2024-09-30,80490000.0,0.0984,0.0985232468141246,10.8100004196167,11.24461841583252,0.0771066709567855,0.0590957568370534,0.0377377701756162,5.896000279744467,7.206666946411133,0.9613487999198022,0.1818686330883334,1072.0,748.0,1820.0,1
AGS,us,2025-03-06,Gambling,Consumer Cyclical,992020480.0,1.203,0.01887,6.9505177,771.93,0.10905,3.351,0.17,495887000.0,118438000.0,68548000.0,2024-09-30,34954000.0,0.0328,0.0232836816323252,12.079999923706056,11.279999732971191,0.0690993798837701,0.1115826313433443,0.0352351596612199,63.98235249238856,71.05882308062385,1.070922004403642,0.09958609334419,977.0,669.0,1646.0,1
AGX,us,2025-03-06,Engineering & Construction,Industrials,1200857600.0,37.295,0.08199,5.183289,0.806,0.2155,1.644,4.8,51723000.0,280977000.0,67252000.0,2024-10-31,141724000.0,0.1244,2.64551915085608,125.55999755859376,89.51764678955078,0.0560033096347143,0.2021400661256387,0.1180189890957928,18.388541158040365,26.15833282470703,1.402628443236179,0.2970293144725169,784.0,1303.0,2087.0,1
AHH,us,2025-03-06,REIT - Diversified,Real Estate,2434461696.0,1.082,0.050300002,1.4199106,159.562,0.05014,1.928,0.34,2147996000.0,40874000.0,92107000.0,2024-12-31,112020000.0,0.0379,0.3953150263452347,8.899999618530273,11.41108226776123,0.0378346474505384,0.0420797032258654,0.0460142791254662,22.99411652508904,26.17646946626551,0.7799435154082355,0.1215730389187004,494.0,339.0,833.0,0
AHR,us,2025-03-06,REIT - Healthcare Facilities,Real Estate,6623672832.0,0.493,-0.01832,2.1153042,81.228,-0.018919999,1.336,-0.29,4133162000.0,-591963000.0,136785000.0,2024-12-31,84147000.0,0.0257,0.3777930348876729,30.3799991607666,21.640390396118164,0.0206509293966287,0.0386267476072369,0.0127039789153644,-103.05861779574693,-104.75861779574691,1.4038563355223084,0.0162277818834396,223.0,265.0,488.0,3
AIN,us,2025-03-06,Textile Manufacturing,Consumer Cyclical,2549003008.0,3.731,0.0712,2.4208794,40.826,0.0919,3.228,2.8,918004000.0,504326000.0,144129000.0,2024-12-31,137234000.0,0.1179,1.3793890192084135,73.51000213623047,84.2892074584961,0.0565432836083965,0.1013330239817763,0.0538383044544449,24.921072191510884,26.253572191510884,0.8721164233561777,0.0507549978448595,790.0,1015.0,1805.0,1
AIR,us,2025-03-06,Aerospace & Defense,Industrials,3264361472.0,1.749,0.00408,1.9138327,90.107,0.00899,2.683,0.28,1351300000.0,939700000.0,102400000.0,2024-11-30,18800000.0,0.0772,1.0409695618611836,64.0999984741211,63.91999816894531,0.0313690750483162,0.044696639022261,0.0057591661221518,222.6821374075753,228.92856597900388,1.0028160248800388,0.0272854920691787,379.0,568.0,947.0,3
AIT,us,2025-03-06,Industrial Distribution,Industrials,9202316288.0,7.907,0.08619001,4.980956,31.909,0.22699,3.76,9.87,1429945000.0,1185256000.0,494528000.0,2024-12-31,400563000.0,0.1844,1.6591051350361072,232.77999877929688,193.0076141357422,0.0537395134575926,0.1890975110517317,0.0435284973330401,22.783485185339096,23.584599673687627,1.2060664022072352,0.0339676949972698,745.0,1373.0,2118.0,1
AKR,us,2025-03-06,REIT - Retail,Real Estate,4776626176.0,0.401,0.057600003,1.3358048,63.112,0.00349,1.133,0.19,4066106000.0,142373000.0,68171000.0,2024-12-31,140448000.0,0.012,0.5298880592233127,23.059999465942383,21.833654403686523,0.0142717888082854,0.016198488812704,0.0294031801579274,119.25789192601256,121.36841824180202,1.0561676501597823,0.0173894193099285,144.0,121.0,265.0,3
AL,us,2025-03-06,Rental & Leasing Services,Industrials,24952104960.0,4.243,0.15646,0.6922758,268.299,0.05822,0.444,3.33,31801792000.0,-933446000.0,588079000.0,2024-12-31,-2883995000.0,0.023,1.3538949801874542,46.81999969482422,42.29331207275391,0.0235683122102416,0.0190511989207325,-0.1155812307067179,12.785885794241509,14.06005996841568,1.1070308140985363,0.0906236656910753,267.0,164.0,431.0,3
ALE,us,2025-03-06,Utilities - Diversified,Utilities,6110788608.0,0.566,0.1172,1.330583,53.393,0.03581,1.077,3.1,6319100000.0,31000000.0,160100000.0,2024-12-31,102200000.0,0.0254,0.0880059032154869,65.47000122070312,62.09096145629883,0.0261995644539893,0.0252122013826553,0.016724518970629,20.936774587323587,21.11935523248488,1.0544207995036854,0.0086451808377394,308.0,200.0,508.0,3
ALEX,us,2025-03-06,REIT - Retail,Real Estate,1710231296.0,0.561,0.25099,1.2702663,47.328,0.06379,0.547,0.88,1616367000.0,-130405000.0,77824000.0,2024-12-31,47214000.0,0.0471,0.4089961932203979,17.549999237060547,18.665266036987305,0.045504956073497,0.0523728063032567,0.0276067921984746,19.30568095120517,19.943180951205168,0.9402490809551424,0.0319658133554404,609.0,432.0,1041.0,0
ALG,us,2025-03-06,Farm & Heavy Construction Machinery,Industrials,2191555840.0,16.353,0.07119,2.0889835,23.448,0.11884,4.506,9.63,592784000.0,667186000.0,164808000.0,2024-12-31,184552000.0,0.1362,0.5711305111279417,178.22999572753906,169.9001922607422,0.0752013692701528,0.1308031143598657,0.084210494038792,16.8096568772107,18.5077877183322,1.049027628256084,0.0917522324637144,1052.0,1164.0,2216.0,1
ALK,us,2025-03-06,Airlines,Industrials,12078082048.0,20.109,0.03366,1.8670799,146.226,0.093109995,0.612,3.08,16008000000.0,-2385000000.0,915000000.0,2024-12-31,183000000.0,0.0268,0.7429614992362011,66.30000305175781,37.59000015258789,0.0757570611263991,0.0671658225060559,0.0151514122252798,14.99707891290838,21.525975016804484,1.7637670333234456,0.303303153459913,1056.0,406.0,1462.0,2
ALSN,us,2025-03-06,Auto Parts,Consumer Cyclical,9802293248.0,1.248,0.22667,15.660196,395.899,0.50693,3.04,8.31,3798000000.0,1032000000.0,992000000.0,2024-12-31,658000000.0,0.1725,1.1659522193964629,97.61000061035156,85.79610443115234,0.1012008083110961,0.2053830227743271,0.0671271490611907,11.595908617370824,11.746089122785987,1.1376973495186995,0.0127855751684899,1275.0,1380.0,2655.0,1
ALTG,us,2025-03-06,Rental & Leasing Services,Industrials,1400007296.0,0.439,-0.028110001,1.7634854,1300.94,-0.43914002,1.35,-1.71,722700000.0,214100000.0,28400000.0,2024-09-30,31000000.0,0.0273,2.5949391291847106,5.099999904632568,5.995561599731445,0.0202856085687142,0.0303159692570452,0.0221427417475401,-2.725730938381619,-2.9824560845804493,0.8506292229340132,0.0860784329821723,213.0,239.0,452.0,0
ALTM,us,2025-03-06,Specialty Chemicals,Basic Materials,8121956352.0,0.087,0.1024,1.0037814,14.029,0.02783,1.09,0.09,9330300000.0,70800000.0,193400000.0,2024-12-31,-1219000000.0,0.0966,0.389341922756992,5.840000152587891,2.259999990463257,0.0238119969645461,0.0205720607162991,-0.150086992242925,63.92222391764324,64.8888905843099,2.5840708748812,0.014897259884736,272.0,531.0,803.0,2
ALV,us,2025-03-06,Auto Parts,Consumer Cyclical,9364788224.0,4.246,0.062179998,3.346536,90.464,0.26647,0.959,8.04,4320000000.0,-150000000.0,980000000.0,2024-12-31,480000000.0,0.1751,0.745331954664052,98.01000213623048,96.02999877929688,0.1046473210668517,0.2350119904076738,0.0512558307266212,11.662189320426677,12.190298773162995,1.0206185919202622,0.0433221090445259,1285.0,1414.0,2699.0,1
ALX,us,2025-03-06,REIT - Retail,Real Estate,1752385920.0,67.163,0.19191,6.143406,570.443,0.20961,0.948,8.47,830597000.0,470796000.0,81833000.0,2024-12-31,54106000.0,0.0602,0.6282995015800551,212.7400054931641,220.12713623046875,0.0466980469690146,0.0628810820405519,0.0308756189960713,17.18736782681984,25.11688376542669,0.966441526184348,0.3157046078113321,624.0,576.0,1200.0,0
AMG,us,2025-03-06,Asset Management,Financial Services,7943272448.0,34.405,0.25067,1.4663281,60.189,0.1541,4.155,15.13,7414600000.0,777200000.0,706600000.0,2024-12-31,928700000.0,0.0979,1.1696759167338997,165.72000122070312,163.881591796875,0.0889557804577018,0.086256988696013,0.1169165486995014,8.679114423047134,10.953073444858104,1.0112179129069403,0.2076092188424498,1183.0,866.0,2049.0,1
AMH,us,2025-03-06,REIT - Residential,Real Estate,19152125952.0,0.539,0.23858,1.901812,64.05,0.060399998,2.149,1.08,12981968000.0,-1596000.0,412893000.0,2024-12-31,689784000.0,0.0296,0.4507422648704691,36.84000015258789,38.87955093383789,0.0215585988226483,0.0318090267366759,0.03601605386936,33.61203717832212,34.11111125239619,0.947541812282741,0.0146308359871745,243.0,255.0,498.0,0
AMN,us,2025-03-06,Medical Care Facilities,Healthcare,2086173440.0,0.279,-0.04926,1.4097106,155.359,-0.19115,1.09,-3.85,1820812000.0,49130000.0,119784000.0,2024-12-31,239527000.0,0.1883,0.2665046864446103,26.15999984741211,45.650001525878906,0.0574180447815498,0.0640576017865794,0.1148164363553588,-6.722337622704444,-6.794805155171976,0.5730558373055487,0.0106651376768872,804.0,1119.0,1923.0,1
AMPS,us,2025-03-06,Utilities - Renewable,Utilities,2279050752.0,0.606,0.19176,1.535115,259.75,0.01053,0.601,0.21,2101305000.0,-92038000.0,28524000.0,2024-09-30,-131138000.0,0.0177,1.0210439544766978,4.940000057220459,3.0999999046325684,0.0125157370782412,0.0141962218062606,-0.0575406229479175,20.638095510573617,23.5238097962879,1.5935484545784135,0.1226720633564065,128.0,135.0,263.0,3
AMR,us,2025-03-06,Coking Coal,Basic Materials,1263254912.0,36.895,0.06343,1.0492011,0.567,0.11638,4.128,14.28,1386455000.0,788330000.0,431185000.0,2024-09-30,505310000.0,0.3548,0.789724708026994,132.9600067138672,197.0399932861328,0.3413285758116253,0.1982655756775957,0.4000063607114634,6.727241366517309,9.310924839906669,0.6747869023766587,0.2774894565055102,1536.0,1512.0,3048.0,1
AMRC,us,2025-03-06,Engineering & Construction,Industrials,2703989248.0,2.065,0.03207,0.5145345,217.089,0.053400002,1.464,1.07,2857374000.0,412126000.0,81980000.0,2024-12-31,-320748000.0,0.0441,0.3895765036372732,9.93000030517578,29.40999984741211,0.0303181678923599,0.0250741703624407,-0.1186202941588028,7.3504675749306365,9.28037411698671,0.3376402705438829,0.2079556834377605,368.0,288.0,656.0,0
AN,us,2025-03-06,Auto & Truck Dealerships,Consumer Cyclical,15452515328.0,1.531,0.02586,2.7695706,354.161,0.29653,0.744,16.91,8303700000.0,-1614200000.0,1225200000.0,2024-12-31,-13800000.0,0.2673,1.13118916236873,174.35000610351562,161.52999877929688,0.0792880624282529,0.1831527019956648,-0.0008930584896424,10.219929397014525,10.31046754012511,1.0793661079743777,0.0087811869595863,1100.0,1455.0,2555.0,1
ANF,us,2025-03-06,Apparel Retail,Consumer Cyclical,5061020160.0,14.668,0.11158,3.5231633,74.993,0.51056,1.401,10.1,1614105000.0,473678000.0,703121000.0,2024-10-31,544800000.0,0.1233,0.9520856570091552,87.2300033569336,130.92999267578125,0.138928709582536,0.3367787744224376,0.1076462813378716,7.1843567680132265,8.636633995736,0.6662339283325183,0.1681531518459364,1412.0,1461.0,2873.0,1
AORT,us,2025-03-06,Medical Devices,Healthcare,1375549952.0,1.271,-0.03438,3.8526957,131.158,-0.04788,4.341,-0.32,499021000.0,223257000.0,38874000.0,2024-12-31,11048000.0,0.0101,0.8238492870781005,25.3700008392334,25.11000061035156,0.028260696707872,0.0538213817948213,0.0080316966926112,-75.30937762260437,-79.28125262260437,1.0103544493254473,0.0500985399273012,339.0,261.0,600.0,3
AP,us,2025-03-06,Metal Fabrication,Industrials,174991808.0,0.589,-0.10459,0.6384365,183.394,-0.45161,1.994,-2.27,308706000.0,118968000.0,11330000.0,2024-09-30,2460000.0,0.0175,1.6238645085935468,1.9600000381469729,1.870000004768372,0.0647458879903681,0.0264921412103611,0.0140578009228866,-0.6039647745140849,-0.8634361401528514,1.0481283599727846,0.3005101982328804,914.0,171.0,1085.0,3
APAM,us,2025-03-06,Asset Management,Financial Services,3332332800.0,3.831,0.23363,7.5639634,40.099,0.51659,1.882,3.66,1209348000.0,-91990000.0,366629000.0,2024-12-31,368086000.0,0.455,1.4385954691942855,41.97999954223633,37.45771026611328,0.110021724120712,0.3281213362234843,0.1104589553600408,10.423223918643805,11.469945230119215,1.1207305316848,0.0912577427769051,1312.0,1558.0,2870.0,1
APG,us,2025-03-06,Engineering & Construction,Industrials,12841730048.0,1.798,0.03562,3.454918,102.777,0.0859,1.41,-0.84,5494000000.0,773000000.0,484000000.0,2024-12-31,536000000.0,0.0493,1.1189758109086472,37.130001068115234,32.81999969482422,0.0376896257895858,0.0772299345779479,0.0417389244281363,-42.061906033470514,-44.20238222394671,1.131322407476156,0.0484244532258848,490.0,595.0,1085.0,3
APLE,us,2025-03-06,REIT - Hotel & Motel,Real Estate,5073265152.0,0.043,0.14954,1.0682034,48.834,0.06497,0.233,0.89,4874316000.0,-107920000.0,276070000.0,2024-12-31,325010000.0,0.0451,0.9952648893021148,14.550000190734863,13.48461627960205,0.0544166314451683,0.0579200721047936,0.0640632788278123,16.300000214308835,16.34831482105041,1.079007358388418,0.0029553264217399,758.0,452.0,1210.0,3
APO,us,2025-03-06,Asset Management,Financial Services,98378620928.0,50.564,0.1768,5.0144515,103.066,0.22670001,1.507,7.32,162191000000.0,-53911000000.0,8299000000.0,2024-12-31,3253000000.0,0.0387,1.6736924360719716,140.52999877929688,107.38814544677734,0.0843577590508588,0.0766438862209087,0.033066127267435,12.290436991707224,19.198087264931267,1.308617428810566,0.3598092965147679,1145.0,516.0,1661.0,3
AQN,us,2025-03-06,Utilities - Diversified,Utilities,12830425088.0,0.084,-0.38546002,0.793677,117.803,0.04099,0.922,0.54,16689844000.0,-93581000.0,471295000.0,2024-09-30,-296958000.0,0.029,0.307325919538181,4.820000171661377,5.073060035705566,0.0367326099304996,0.0283976579546853,-0.0231448294162707,8.77037068826181,8.925926243817365,0.9501169191251264,0.0174273852714504,471.0,238.0,709.0,0
ARCO,us,2025-03-06,Restaurants,Consumer Cyclical,3219347200.0,0.573,0.03246,3.1715343,333.935,0.30746,0.63,0.69,2454862000.0,-297216000.0,303382000.0,2024-09-30,-62031000.0,0.082,0.3164121169109423,7.710000038146973,8.48856258392334,0.0942371173882705,0.140607866165256,-0.0192681920111008,10.343478316155034,11.173913098763729,0.9082809912657176,0.0743190657801494,1222.0,1036.0,2258.0,1
ARDT,us,2025-03-06,Medical Care Facilities,Healthcare,4293401088.0,3.97,0.03526,1.9328791,149.912,0.23013,1.939,1.58,3123349000.0,887327000.0,402046000.0,2024-12-31,127518000.0,0.0721,0.1018390438026812,15.31999969482422,19.190000534057617,0.0936427768474073,0.1002439489003848,0.0297009287942864,7.183544110648239,9.69620233849634,0.7983324267049873,0.2591383863631044,1213.0,810.0,2023.0,1
ARES,us,2025-03-06,Asset Management,Financial Services,49564352512.0,13.177,0.119370006,15.899337,177.714,0.17886999,0.914,2.04,20638049000.0,-85802000.0,2253026000.0,2024-12-31,2699645000.0,0.0859,1.4039536190672683,163.0,135.8913116455078,0.0454565809056926,0.1096243150444815,0.0544674723501409,73.44264705882352,79.90196078431373,1.1994880174915754,0.080840490797546,606.0,911.0,1517.0,3
ARIS,us,2025-03-06,Utilities - Regulated Water,Utilities,1714123904.0,0.926,0.061680004,2.5429277,63.419,0.08457,1.216,0.81,1292162000.0,22765000.0,109907000.0,2024-12-31,78891000.0,0.0628,1.509395857818307,28.729999542236328,15.06998348236084,0.0641184687661878,0.0835841077109223,0.0460240941835672,34.32592536078559,35.4691352373288,1.906438688261623,0.0322311178125386,901.0,684.0,1585.0,2
ARMK,us,2025-03-06,Specialty Business Services,Industrials,15202914304.0,1.996,0.01936,3.0893888,201.218,0.11405,0.942,1.27,9411853000.0,-202042000.0,756824000.0,2024-12-31,364774000.0,0.047,0.9477810632153488,35.84000015258789,36.47454452514648,0.0497815079968499,0.0821758448680434,0.023993689151035,26.648819017785737,28.220472561092823,0.9826030898858484,0.0556919640486071,672.0,603.0,1275.0,0
AROC,us,2025-03-06,Oil & Gas Equipment & Services,Energy,6641285120.0,0.025,0.14878,3.3456855,167.349,0.15696,1.236,1.05,3591083000.0,44518000.0,366775000.0,2024-12-31,70559000.0,0.0796,1.530967174228545,25.280000686645508,18.878293991088867,0.0552265101366405,0.100884282956243,0.0106242991717843,24.052381606329057,24.07619113013858,1.3391040895209303,0.0009889240237721,776.0,847.0,1623.0,3
